duration,protocol_type,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,failure
9,1,1133,3409,0,0,0,4,1,1,2,142,299,0.08850999443135321,0.03202578724699508,0.9663451317206134,0.016279093664948684,0
28,2,82513,166,0,3,3,17,4,1,49,400,48,0.8293320858161524,0.8380219545688858,0.022911668272367083,0.9836128698249826,1
171,0,7815,110,0,5,2,26,3,0,40,439,36,0.7278816257272984,0.5981041904485793,0.3669826907239184,0.746104360012884,1
57,2,4540,713,0,1,1,3,0,1,1,488,428,0.05400405370755103,0.01952837154749041,0.9512486333524923,0.06757746719487076,0
34,1,2300,3855,1,1,1,1,0,0,4,492,291,0.06805315835611828,0.09798151998883224,0.896254777362477,0.0937311248760958,0
0,1,353,1987,0,0,1,2,0,0,3,347,363,0.013481901752005455,0.08981342811795512,0.9126506041928292,0.021699236993688777,0
97,0,83300,145,0,5,3,17,9,1,20,342,37,0.9078371652786952,0.607599485032462,0.23054805646788254,0.5509494115806151,1
50,0,4418,3100,1,0,1,0,0,0,0,128,302,0.03410895546151245,0.05913635241560272,0.8191638157985217,0.08401927835153289,0
2,0,3824,3402,0,1,1,9,1,1,2,85,414,0.07031584767130354,0.05711838994528508,0.8940045955288795,0.00047440291443604513,0
12,2,563,1730,1,0,0,9,0,0,3,142,501,0.03365873610237204,0.07786708312725127,0.9337767300311531,0.03988668752400705,0
335,0,31247,215,0,9,4,24,9,0,16,250,18,0.8866729661842507,0.9928659268196551,0.26943815346855304,0.904674727375588,1
139,2,88380,131,1,6,3,11,5,0,11,265,41,0.6317121726975035,0.9179552642520039,0.3076369293505361,0.822360498049489,1
7,1,3179,1889,0,1,0,0,1,0,2,374,399,0.06099174272638085,0.08071811045333833,0.974650186526947,0.0905070026622371,0
37,1,300,3043,0,0,1,8,1,0,3,83,334,0.015875962390917178,0.031013501438181892,0.9132622925569382,0.06155807594732238,0
59,2,1646,3804,1,0,1,7,0,0,4,152,467,0.028434597859615253,0.03563960647449869,0.8853839178833652,0.05272965310848219,0
473,0,75214,142,0,5,1,26,5,0,41,427,47,0.5627191590332232,0.7046618574308414,0.030961370142347858,0.82018492589311,1
526,1,17538,130,0,9,3,13,7,0,44,389,39,0.5220587920387911,0.48232809939420984,0.14072989953466447,0.6144420702408908,1
524,2,99491,277,0,0,2,20,7,1,18,478,46,0.5281059492503812,0.9664711679233919,0.12162418394967522,0.8298080579932965,1
324,2,31148,379,1,9,1,28,5,1,5,461,16,0.8331943116061375,0.8892009837211028,0.2712911993018438,0.6603822832764177,1
477,1,51139,488,0,9,2,6,9,0,9,380,31,0.8016839046493638,0.9322654033086726,0.20272451252684395,0.5569582703267171,1
42,2,2090,3748,0,2,1,3,0,0,4,358,2,0.0043074162689993424,0.06032349544246582,0.9969285613616411,0.07171192521316859,0
45,2,2288,2249,0,0,0,7,1,0,1,435,358,0.05599881996862173,0.03721134374162889,0.9520096771522275,0.06009937720369655,0
53,0,3274,2173,0,2,1,4,1,0,3,249,114,0.0985284582121861,0.023554656840288447,0.800208663414172,0.09459486324070229,0
17,0,3765,470,0,0,1,6,0,0,2,51,251,0.033823369646346614,0.027168803401622834,0.931759395234641,0.018128920849316454,0
21,0,241,3002,0,0,1,2,0,0,4,464,475,0.05480581723595351,0.0920699028961882,0.8256753908935066,0.06627313606283618,0
242,0,32342,422,1,0,0,16,5,0,21,327,26,0.6094011972465807,0.6142796194398477,0.2133347000732061,0.5725205741199793,1
518,0,44816,311,1,2,1,5,8,1,23,331,36,0.8530262000899573,0.6966674477048589,0.3667364699508966,0.7264435292545386,1
31,1,3943,123,0,1,1,0,1,0,2,252,82,0.08749210477285016,0.08650106541951963,0.8080658377616738,0.08541529294887945,0
433,0,22169,430,1,0,3,18,6,0,31,260,8,0.8579458485664071,0.4999238260024575,0.22324624205050966,0.9674865573277844,1
46,2,1658,990,0,0,0,4,1,0,2,358,314,0.038498675177937036,0.08768074562481272,0.8484430312332203,0.007471058679419751,0
342,1,93713,176,0,3,4,7,5,1,14,491,20,0.8431949552391471,0.32607598899604734,0.2681234131437535,0.5546919005896165,1
44,0,2891,2835,0,1,1,7,1,1,0,311,444,0.03814054411619432,0.01920234899026804,0.9258644476620528,0.09065046604808226,0
437,0,70373,320,0,0,1,16,4,0,27,373,15,0.8973884615738463,0.6825261205844774,0.17005151388482032,0.5834029553065998,1
3,0,2197,1399,1,2,0,1,1,1,3,23,21,0.07931719665755405,0.0017668795744489097,0.9202625938328723,0.03300026289377846,0
8,1,3465,3560,0,0,0,7,1,1,4,429,126,0.04502297528395458,0.0030683924801174103,0.8426215050158858,0.0877479505270697,0
224,1,51715,425,1,9,4,22,9,1,23,345,29,0.8440434821124938,0.8051897915261963,0.37692560416067283,0.5907880287461265,1
31,2,2827,1042,0,2,1,6,1,0,4,359,253,0.03478644308104034,0.05148069903799449,0.989167381690056,0.043396018252354555,0
33,2,2402,3654,1,0,1,3,1,1,4,179,463,0.07202661947472287,0.0661556462713785,0.8838299982452575,0.027378348951304945,0
20,1,4557,463,1,2,1,7,1,1,2,176,259,0.08153849962785588,0.0475638500776833,0.9032375253871475,0.08288418838367412,0
163,2,84480,79,1,7,2,16,3,1,21,422,2,0.5084555278365908,0.4016685141696882,0.06293509516605363,0.6885215903176531,1
2,0,1003,1162,1,2,0,8,1,0,2,126,368,0.09696261001940626,0.01503580694610225,0.8149537988190856,0.06802949954461417,0
34,0,617,1781,0,1,0,0,0,1,3,492,319,0.08895727667856264,0.022886826858211896,0.8391802746785436,0.03950404285906909,0
24,1,1914,1270,1,1,0,3,1,0,2,128,189,0.09389453237101401,0.05524191511419402,0.9117182580118546,0.09655735429707785,0
4,0,2703,3522,0,1,0,5,0,1,4,428,72,0.012195968250743018,0.054403642058855284,0.9376522680259165,0.07273681719780617,0
9,0,3490,3097,1,1,0,9,0,0,1,329,108,0.07770388341648828,0.08251604867115328,0.8947102920101737,0.08730438550450813,0
50,1,2172,747,0,1,0,5,0,0,1,493,453,0.004996863999890522,0.032006409442988014,0.9006044201295105,0.024640217132563303,0
32,0,1697,487,0,0,0,2,1,0,0,264,408,0.05201156183619984,0.08028072437503436,0.8432181937925601,0.03989557617233023,0
577,0,36921,38,0,8,3,6,9,0,28,202,3,0.9878571276797548,0.9732200985430706,0.3995340595607956,0.5044031832566482,1
19,0,441,3655,0,0,1,3,0,1,0,247,337,0.012944251893613867,0.07944373586942252,0.8371093756436424,0.05405011329602834,0
591,0,39609,97,0,2,3,29,6,0,19,235,18,0.6361375462952183,0.7226524961533263,0.04894121419643205,0.9028004108203456,1
404,0,32064,401,0,5,3,19,2,0,43,421,19,0.838224295863634,0.8717698387714146,0.21362157758783182,0.6043440673804015,1
338,1,64325,413,1,6,4,17,6,0,14,228,33,0.52208950451755,0.7536833798303135,0.16125119644443162,0.6060968738273067,1
250,1,36080,275,0,8,0,26,2,1,36,424,45,0.8086420931149985,0.343877133839149,0.2574797246078157,0.9068145316318761,1
47,2,109,2051,0,1,1,3,1,0,3,405,122,0.042890612074358375,0.002726023880878836,0.9676068557410388,0.05147215314117426,0
589,0,91480,250,1,7,0,7,8,0,19,384,5,0.5259616771484201,0.5418879883516662,0.39590122408458606,0.722819287760744,1
18,0,2231,913,1,2,0,6,1,0,2,363,248,0.09823967605473424,0.04486984623180851,0.8405139166673289,0.014439534273578459,0
505,2,6017,308,0,6,3,19,8,0,19,264,15,0.9544712696738238,0.8635098678442648,0.3782967917976499,0.5853973690332399,1
529,1,5733,335,1,1,4,23,9,1,7,325,26,0.7077664640861182,0.7640202508838574,0.1619651308428261,0.7828157064308207,1
34,0,4068,2009,0,2,0,7,0,1,1,379,254,0.04341232798508729,0.08569483895406795,0.8625573474261633,0.028677101486041436,0
269,2,68607,68,0,5,3,25,7,1,45,351,25,0.9171227400251358,0.6593556370255336,0.2008160706236963,0.9063572523844707,1
34,1,765,1045,1,1,0,4,1,1,2,500,422,0.05628390566601102,0.019504269828193102,0.93177768820246,0.08086245785124346,0
59,0,3122,1301,1,0,0,4,1,1,2,285,59,0.06162712097021783,0.06778918989590543,0.8061579975877287,0.024976311911528205,0
9,0,3966,1614,1,1,1,1,1,1,1,189,415,0.09167727407242131,0.06976145645633028,0.8926498352923993,0.025110690777970304,0
44,1,21925,441,0,9,3,17,3,0,24,479,28,0.7661704852771432,0.6281893587627178,0.19731649783808936,0.8225780759485781,1
47,2,976,1174,0,0,1,1,1,1,1,28,179,0.09871751556143196,0.002305583260948363,0.9341543881812945,0.09214681140506004,0
222,0,36885,288,1,3,2,28,9,1,33,450,36,0.7626976362829774,0.7856554881567431,0.12344548478123502,0.7610010558635751,1
23,0,3673,3365,0,1,1,3,0,0,2,117,211,0.0518377446276515,0.016455963015410392,0.8933149778641314,0.07312751038287045,0
39,1,2806,2591,0,0,1,4,1,0,1,275,163,0.05687673475699955,0.07208667113706058,0.9932437893767695,0.06383566956936244,0
49,0,2609,3272,0,1,1,3,0,1,3,234,313,0.010787213524592077,0.03946384938232616,0.9269042078183714,0.032290515818684105,0
29,0,4052,3284,0,1,1,9,1,0,1,476,407,0.07391933182406112,0.02728204841505586,0.8178981752746224,0.09272616263986072,0
51,1,4739,3539,1,0,0,0,0,0,0,341,65,0.035418896255781374,0.06614313911355982,0.8394539779234792,0.008549205356024681,0
23,0,36136,46,1,0,4,18,3,1,40,503,14,0.5509209453825492,0.3265877102575784,0.06227555733372175,0.7530975451950888,1
16,0,1326,454,1,0,1,9,0,0,1,457,82,0.05201993693995044,0.05721448922651189,0.89150100862009,0.006234991489426156,0
43,1,4068,3053,0,0,0,4,0,1,1,463,114,0.09695716314967438,0.011579494279367953,0.9952961741417484,0.07254899192277946,0
72,1,7577,265,1,7,4,18,5,1,40,392,5,0.8344271996416149,0.5589075362838442,0.3243142211396608,0.9274197831523874,1
7,1,4270,3007,0,1,1,5,0,1,1,375,462,0.04106402256611266,0.07874707756128664,0.9223364946172763,0.0546166088899504,0
24,1,899,1445,0,1,0,5,1,1,3,438,52,0.08095937864009382,0.02339838119395318,0.8835151607907364,0.000439101434612188,0
128,2,38745,152,1,6,1,22,6,1,8,466,11,0.6927846502993225,0.4606017355159592,0.07847482176638186,0.8136579788386851,1
50,1,3663,2216,1,2,1,6,1,0,1,16,253,0.06304745848799741,0.05408348746909514,0.9953992506775449,0.04625447173127071,0
88,1,73509,123,1,9,3,14,9,0,9,437,44,0.8640194875408485,0.9385569272239438,0.236938184883125,0.90181515110677,1
3,2,1622,3459,1,0,1,6,0,1,2,503,505,0.027458768002091384,0.033572431562477946,0.8978848136468855,0.02467239087277473,0
52,1,3758,649,0,2,0,7,0,0,3,48,189,0.04442473489453878,0.015357897801929567,0.909808840096467,0.0004867970757393425,0
328,0,33929,390,1,5,0,22,4,1,8,229,12,0.8851940604612341,0.441898509645985,0.1350399637524903,0.6829865502626631,1
49,2,963,411,1,1,0,7,0,0,0,42,156,0.030910154639536315,0.06093606526496096,0.8020195359176964,0.04922839590370775,0
4,1,3850,2255,0,0,0,8,1,1,3,254,238,0.0291919540977177,0.0930584704369059,0.9750567655433723,0.06221406521240891,0
324,1,83423,312,0,3,2,26,5,0,40,355,45,0.930038937520406,0.329520571243455,0.006623890925063192,0.7264573996251251,1
377,2,34993,297,1,0,2,16,4,1,38,421,1,0.6062338486622592,0.9380419696531328,0.1694568710451043,0.9505947629122995,1
264,0,88826,365,0,8,2,26,7,1,28,295,35,0.7490053671461547,0.4210696684716544,0.06546160522307046,0.7806124351294201,1
18,0,1566,1914,1,2,1,2,0,1,0,194,370,0.08901670328445081,0.04340407734325046,0.9808599060051029,0.029921982044833508,0
55,0,2900,2799,0,0,1,8,1,1,1,365,32,0.028331718012756458,0.06594819317692228,0.822471766923425,0.08465996285009753,0
7,0,106,198,0,1,0,7,1,0,0,54,128,0.013822636143825652,0.009579234901833301,0.9492730762354813,0.04344542985291705,0
25,1,3538,2051,0,2,1,3,0,1,3,227,345,0.045733656677190405,0.03125572115826878,0.8143389208223889,0.024581053234124087,0
356,1,67353,446,0,8,0,6,3,1,28,357,29,0.8666218386744096,0.5150424033440557,0.17322090475111196,0.6639291713628516,1
166,2,68097,252,0,8,1,21,4,1,10,293,20,0.6923621540464531,0.9293636215029417,0.0980949740931476,0.5037317603848142,1
38,2,298,2571,0,2,0,6,1,1,3,16,14,0.07640376759317266,0.03673084023571695,0.8292037982005331,0.04983895684035336,0
354,1,36128,325,0,8,4,8,7,1,23,486,24,0.9255515442847824,0.7498805292469974,0.34191709660761627,0.5670806541564855,1
31,1,3094,3133,1,1,0,1,0,0,1,408,87,0.013113073830969569,0.09469474561344654,0.8290184324858629,0.08970390413575839,0
52,1,3254,2414,1,0,1,5,0,1,2,255,456,0.05952833013972547,0.02121279398639633,0.911373016228711,0.07900557483384062,0
37,0,3123,3894,0,2,0,0,0,0,3,386,399,0.01828512544863391,0.0520968658238245,0.8036265478330099,0.014843726073359565,0
52,1,1606,2831,1,2,0,9,0,1,1,246,19,0.02601521515954949,0.023209671985754157,0.9931681075286403,0.007500299903086649,0
57,1,4069,3109,1,2,1,2,0,1,3,5,462,0.09209751212620601,0.08804118690452388,0.989534560605027,0.014528669578096266,0
17,2,3363,1799,1,1,1,5,1,1,3,296,459,0.052489929437833927,0.030447742486015873,0.9706551623879675,0.06545665365863872,0
14,2,618,1030,0,2,0,1,1,0,3,206,37,0.0967099172803488,0.08530795798859218,0.9747744619349489,0.06307133075353534,0
9,1,27354,113,0,4,0,27,5,1,32,250,48,0.8517802269559298,0.5979391500858142,0.22361544034626496,0.7801468327861177,1
53,1,441,2880,0,2,0,4,1,1,0,48,193,0.02621620516958454,0.02307615844194687,0.9234397081261775,0.047195410536444465,0
223,1,84597,283,0,6,0,6,7,1,31,456,48,0.7038274952267124,0.4066668251033103,0.3324001498066978,0.5317620421386251,1
7,1,3136,3047,1,1,0,2,1,0,3,322,423,0.06704838175701398,0.025228762552803687,0.9373065969568217,0.019266668859200878,0
45,1,4023,2654,1,1,1,3,0,0,4,47,104,0.011217735500947824,0.005533645526608566,0.9537181127976812,0.029695287084275802,0
4,2,4871,3697,1,0,0,5,1,1,0,314,256,0.024633869334362613,0.09576242210153021,0.8042293475767995,0.040365269725095326,0
32,2,1767,3635,0,1,1,4,1,0,2,303,20,0.01972944379567755,0.02705659417110976,0.9511399235219302,0.011645961209869327,0
48,1,1113,2823,0,1,1,4,0,1,0,405,219,0.08895570571156132,0.05029338629454562,0.8814221082803299,0.0632298074196667,0
22,0,1139,2076,0,2,1,4,1,0,1,306,154,0.042574723644158645,0.012926248249215977,0.8805243487932368,0.09615377218815997,0
9,0,585,2961,1,1,1,1,0,1,0,216,410,0.06464780891438107,0.0628081477037436,0.9715425965575378,0.020887052066412518,0
6,1,1409,2921,1,1,0,7,0,0,3,28,253,0.05996144943924173,0.0833951883945378,0.9827728164863481,0.05511108848080505,0
202,0,33049,426,1,4,1,11,3,1,26,505,23,0.9924197610829468,0.7218932033629855,0.27340590530996134,0.5513008609814987,1
37,0,2250,1887,0,1,1,2,1,0,1,169,12,0.035801791688284255,0.041544278895837033,0.8922504234045866,0.057047743421389456,0
55,1,1438,3698,0,0,0,7,0,1,3,365,457,0.07168149465887173,0.014553767462112954,0.8650747927634178,0.09836354807652765,0
44,0,2934,2031,1,0,0,4,0,1,0,312,420,0.03525820459635559,0.08834769458206605,0.8119397535317644,0.014776226728167164,0
5,2,1642,1981,1,2,1,8,0,1,4,241,463,0.06789576706353934,0.059969273238390325,0.9406942014314901,0.08388653137260171,0
341,0,54222,340,0,3,0,13,4,1,36,255,29,0.9043875613626506,0.7297964334175417,0.10074701998839175,0.6801799039590877,1
498,1,6919,236,1,4,2,8,3,1,40,390,14,0.5049919573304849,0.5780990004498041,0.2060083569888819,0.6691443813188749,1
7,1,4448,3517,0,2,1,3,1,0,1,119,72,0.04897788472473821,0.03920663518558411,0.9482632888220908,0.08219432654437243,0
16,0,1532,3781,0,0,1,1,1,0,1,112,432,0.040836658887510126,0.04723058410618465,0.8352412614378132,0.021702541121311536,0
23,1,2564,3648,1,2,1,4,1,1,3,9,488,0.011569120972852466,0.07126110168640719,0.979966476111452,0.04206290386581657,0
38,2,4636,62,1,2,0,8,0,1,2,259,346,0.04265179026666846,0.09729898587572691,0.8303478339469529,0.06723444626402385,0
28,0,788,1800,1,1,1,7,0,0,3,21,88,0.0980442234186039,0.020685940531898473,0.8460464987668871,0.05259205117168933,0
9,1,448,1119,0,0,1,1,1,1,4,213,115,0.039054243367208974,0.03659654634394845,0.883518417465804,0.02523968148557104,0
576,2,99682,99,0,0,4,17,9,1,30,388,32,0.6306318125798528,0.838429656147448,0.38978748839168237,0.5603299780701421,1
20,2,1846,2034,1,2,1,0,0,0,3,137,349,0.007431724799065231,0.03587386473551923,0.8204814538543244,0.013620685733804982,0
43,0,67586,303,1,4,3,5,9,1,6,353,2,0.5204153217783111,0.9848039227764085,0.15786686892341273,0.7297383972264508,1
141,2,87317,160,1,3,4,19,6,1,34,296,47,0.667577092302561,0.9925339798585924,0.031105293784156454,0.5926860753371431,1
4,0,59615,116,1,7,2,7,8,1,40,248,23,0.562320261123886,0.9467898376943302,0.10517343091088911,0.7845702895708562,1
90,1,49164,452,1,1,2,27,8,1,44,226,2,0.8998767111866245,0.7229580813497676,0.038120821725293345,0.6147949520615139,1
32,2,3125,559,1,2,0,9,0,0,3,479,321,0.08338407710232709,0.004040155675524027,0.952449565582262,0.0010181579282028009,0
44,2,1516,3201,0,2,1,3,1,0,1,434,199,0.03305330379279488,0.03922761425538891,0.8986150223805189,0.029181600873457184,0
34,0,3549,3916,0,0,0,8,0,0,3,88,37,0.018522934785044787,0.09341685112192077,0.9701397099074037,0.02261316197897062,0
24,1,4753,1572,1,2,1,7,0,1,1,228,294,0.03142851009015948,0.008841742411788455,0.9507404189660225,0.06800580063734189,0
9,2,3060,1351,1,0,0,9,0,0,0,263,351,0.07888001492240497,0.055485533509332045,0.836084327697904,0.07975487671554335,0
9,2,1398,1478,0,0,0,2,0,1,4,143,474,0.0381536129936878,0.027658313845245065,0.819458853790095,0.08192275442258727,0
26,1,2196,2061,0,0,1,0,0,1,1,371,231,0.036003230149926645,0.039361063076419955,0.9298341500464411,0.028606528465192727,0
179,2,6461,463,1,7,4,22,4,0,14,232,3,0.7644792989268518,0.9869971869650616,0.01645271550219416,0.9463000749798334,1
59,2,30434,80,1,3,1,7,6,0,20,312,36,0.9167932215303791,0.7946475069692083,0.34494379965942085,0.6002885175786163,1
31,0,1092,2220,1,0,1,0,0,1,3,101,440,0.07210992096417336,0.08599870965659939,0.9984406691302161,0.07733303754037119,0
419,0,19118,468,0,5,0,10,9,1,21,348,44,0.6535807999183381,0.7511890518568438,0.07575851255455351,0.5380123146584932,1
310,2,69486,90,1,3,0,14,9,0,48,394,20,0.5912474928491254,0.41143882227863926,0.266431128979649,0.9732076076650724,1
26,2,3394,1069,0,0,1,6,1,0,2,278,325,0.07422974569170884,0.02228807536562091,0.9229240507282782,0.07306376680055285,0
28,2,2374,1471,1,1,1,0,1,1,2,349,180,0.04380388478451426,0.08917261478666752,0.8066981112623156,0.05072937105556317,0
162,0,84946,372,1,3,1,22,2,1,8,258,18,0.8187020400407099,0.8104217471020239,0.1289580493491955,0.9040934848883087,1
5,2,2546,3966,1,0,1,4,1,0,1,226,457,0.09230008384772748,0.008771692549430254,0.8391189519917606,0.025360276920754335,0
43,2,2582,1834,0,1,1,2,0,0,1,442,151,0.026042183175060053,0.0842420951081169,0.9254765449798701,0.09783051138577918,0
51,0,4684,739,0,1,0,9,1,1,3,430,22,0.05259113715795641,0.004976325162657048,0.933252335462559,0.035157997450957705,0
47,1,3668,1696,0,0,0,1,1,1,0,67,90,0.04987115197189682,0.020816778250799375,0.8360568301404112,0.0716286737785434,0
46,0,1764,2477,1,2,1,9,0,0,1,300,33,0.01370435391320406,0.026278066571452374,0.9762083024497203,0.03185291268761053,0
444,0,79066,92,1,8,1,20,3,1,37,446,25,0.9222477601103858,0.9482494572014417,0.1495132201694865,0.84372135639336,1
60,2,70968,447,0,8,2,17,2,1,38,438,1,0.5499926266626982,0.444691226542028,0.1923466811184282,0.6248256929341808,1
22,2,1446,3924,1,0,1,2,1,0,0,400,182,0.017087805909247102,0.039751739341649175,0.8993543494964231,0.05738944301084834,0
7,0,248,1345,0,2,1,5,1,0,1,193,385,0.06425291300347243,0.004147090465977355,0.9961641551289011,0.0013023706559394223,0
184,2,19045,128,1,7,1,7,7,1,28,371,11,0.9633507931404436,0.8525000231442526,0.01580073889709164,0.9329024070269201,1
31,0,443,2770,1,1,0,6,0,1,1,414,504,0.007089526970814164,0.0997509348103772,0.8655211872658191,0.057376464122174876,0
10,2,1642,457,1,1,0,7,0,1,1,441,166,0.0037166120758105325,0.011890289533850452,0.9347635889211927,0.09840779545536825,0
3,2,1462,1375,0,2,0,7,0,1,4,256,323,0.09714990317625591,0.055674926040233996,0.9149747715595411,0.0009531153123940262,0
41,1,1163,1550,1,0,1,3,1,0,1,282,61,0.014437152810335564,0.07802835108169834,0.9930423262514796,0.07167413158728529,0
542,1,23848,153,1,0,3,14,9,0,33,328,12,0.5789182111756819,0.42828191570771623,0.29698662820269717,0.8673884181565007,1
56,1,878,3661,0,2,0,5,1,0,4,434,415,0.03211271655516739,0.03346224540833126,0.9858771889796569,0.03169867511960389,0
6,1,1018,930,1,2,0,1,0,1,4,88,176,0.06779315619207525,0.0683297266057598,0.9759131245053311,0.015198595701587315,0
42,0,2686,1323,0,0,1,2,1,0,2,132,172,0.01901160345200964,0.05638054327272889,0.8236380631776604,0.00034531070755282616,0
41,2,1273,3630,0,2,0,4,0,0,3,177,138,0.03594734820713387,0.08292116468463841,0.8812438326403766,0.08434580048468199,0
54,1,2596,2919,0,0,1,4,0,0,0,426,323,0.010081688539591106,0.08341662037220923,0.9670063043457693,0.02065634654577695,0
37,2,2459,65,0,2,1,9,1,0,1,60,240,0.055306467426576716,0.02370231660305726,0.9780077204535267,0.05978945795272594,0
23,1,2541,1570,1,0,0,4,1,0,1,154,79,0.0045534213713688265,0.013658318446675255,0.9908042131357077,0.06794810049163448,0
40,1,2411,718,1,2,0,0,0,0,1,100,50,0.02601553110299646,0.06551479420135704,0.823912615935028,0.07597372283665177,0
5,0,3616,3491,0,1,1,8,1,0,2,339,288,0.05293003699133031,0.024724232402525415,0.8631227129287031,0.07198237118107546,0
